['1', '杨晓华', '私募证券投资基金管理人', '上海市', 'P1000182', '2011-03-15', '2014-03-17']
['2', '陈钧陶', '私募证券投资基金管理人', '深圳市', 'P1061786', '2016-04-21', '2017-03-07']
['3', '卢照明', '私募证券投资基金管理人', '深圳市', 'P1061787', '2016-02-02', '2017-03-07']
['4', '王艳杰', '私募证券投资基金管理人', '深圳市', 'P1061788', '2016-03-15', '2017-03-07']
['5', '位鹏飞', '私募证券投资基金管理人', '河南省', 'P1061789', '2014-09-23', '2017-03-07']
['6', '徐甫', '私募证券投资基金管理人', '浙江省', 'P1061790', '2016-09-22', '2017-03-07']
['7', '李静', '私募证券投资基金管理人', '北京市', 'P1061791', '2016-03-08', '2017-03-07']
['8', '姚文军', '私募证券投资基金管理人', '上海市', 'P1061792', '2006-03-27', '2017-03-07']
['9', '孟详粤', '私募证券投资基金管理人', '北京市', 'P1061793', '2014-08-14', '2017-03-07']
['10', '陈行', '私募股权、创业投资基金管理人', '江苏省', 'P1061794', '2015-01-04', '2017-03-07']
['11', '侯东', '私募股权、创业投资基金管理人', '北京市', 'P1061795', '2015-12-01', '2017-03-07']
['12', '张雷', '私募股权、创业投资基金管理人', '深圳市', 'P1061796', '2016-01-21', '2017-03-07']
['13', '殷瞿林', '私募股权、创业投资基金管理人', '江苏省', 'P1061799', '2016-09-18', '2017-03-07']
['14', '顾海波', '私募股权、创业投资基金管理人', '北京市', 'P1061800', '2015-12-25', '2017-03-07']
['15', '章亮', '私募股权、创业投资基金管理人', '北京市', 'P1061801', '2000-09-28', '2017-03-07']
['16', '林涛', '私募股权、创业投资基金管理人', '广东省', 'P1061802', '2016-01-28', '2017-03-07']
['17', '郭为', '私募股权、创业投资基金管理人', '辽宁省', 'P1061803', '2016-05-09', '2017-03-07']
['18', '谈玺', '私募股权、创业投资基金管理人', '宁波市', 'P1061804', '2016-11-30', '2017-03-07']
['19', '饶凌超', '私募股权、创业投资基金管理人', '青岛市', 'P1061805', '2017-01-16', '2017-03-07']
['20', '刘栋', '私募股权、创业投资基金管理人', '北京市', 'P1061806', '2015-12-16', '2017-03-07']
['1', '潘海峰', '私募股权、创业投资基金管理人', '江苏省', 'P1061807', '2016-12-21', '2017-03-07']
['2', '李文虎', '私募股权、创业投资基金管理人', '四川省', 'P1061808', '2016-12-08', '2017-03-07']
['3', '石峰', '私募股权、创业投资基金管理人', '浙江省', 'P1061809', '2016-07-12', '2017-03-07']
['4', '张艺', '私募股权、创业投资基金管理人', '新疆维吾尔自治区', 'P1061810', '2016-03-10', '2017-03-07']
['5', '邵频捷', '私募股权、创业投资基金管理人', '北京市', 'P1061811', '2015-01-20', '2017-03-07']
['6', '贡森山', '私募股权、创业投资基金管理人', '北京市', 'P1061812', '2014-12-01', '2017-03-07']
['7', '林叶', '私募股权、创业投资基金管理人', '北京市', 'P1061813', '2016-01-29', '2017-03-07']
['8', '周丹', '私募股权、创业投资基金管理人', '山东省', 'P1061814', '2016-11-09', '2017-03-07']
['9', '芦涛', '私募股权、创业投资基金管理人', '北京市', 'P1061815', '2016-10-18', '2017-03-07']
['10', '时志刚', '私募股权、创业投资基金管理人', '浙江省', 'P1061817', '2016-06-30', '2017-03-07']
['11', '张美珍', '私募股权、创业投资基金管理人', '青岛市', 'P1061818', '2015-11-25', '2017-03-07']
['12', '姚忠', '私募股权、创业投资基金管理人', '上海市', 'P1061819', '2015-10-30', '2017-03-07']
['13', '朱志昌', '私募股权、创业投资基金管理人', '陕西省', 'P1061820', '2016-11-21', '2017-03-07']
['14', '毕伟伟', '私募股权、创业投资基金管理人', '北京市', 'P1061821', '2015-03-10', '2017-03-07']
['15', '梁宵', '私募证券投资基金管理人', '江西省', 'P1061822', '2015-12-28', '2017-03-15']
['16', '汲亚飞', '私募证券投资基金管理人', '北京市', 'P1061823', '2016-08-22', '2017-03-15']
['17', '王俊翔', '私募股权、创业投资基金管理人', '宁波市', 'P1061824', '2015-04-17', '2017-03-15']
['18', '康芝茂', '私募证券投资基金管理人', '重庆市', 'P1061825', '2014-05-13', '2017-03-15']
['19', '单英中', '私募证券投资基金管理人', '宁波市', 'P1061826', '2016-04-29', '2017-03-15']
['20', '吴明明', '私募股权、创业投资基金管理人', '广东省', 'P1061827', '2016-04-07', '2017-03-15']
['1', '管震', '私募证券投资基金管理人', '山东省', 'P1061828', '2016-11-02', '2017-03-15']
['2', '宋立新', '私募股权、创业投资基金管理人', '上海市', 'P1061829', '2015-12-10', '2017-03-15']
['3', '姬玉璐', '私募股权、创业投资基金管理人', '山东省', 'P1061830', '2016-12-14', '2017-03-15']
['4', '丁大德', '私募股权、创业投资基金管理人', '宁波市', 'P1061831', '2016-01-27', '2017-03-15']
['5', '胡智', '私募股权、创业投资基金管理人', '深圳市', 'P1061832', '2016-04-27', '2017-03-15']
['6', '张爱军', '私募证券投资基金管理人', '辽宁省', 'P1061834', '2016-10-25', '2017-03-15']
['7', '曲先耀', '私募股权、创业投资基金管理人', '青岛市', 'P1061835', '2016-09-26', '2017-03-15']
['8', '于水', '私募证券投资基金管理人', '深圳市', 'P1061836', '2016-02-02', '2017-03-15']
['9', '高郁掬', '私募证券投资基金管理人', '北京市', 'P1061837', '2016-08-17', '2017-03-15']
['10', '王金鑫', '私募股权、创业投资基金管理人', '江苏省', 'P1061838', '2016-12-08', '2017-03-15']
['11', '宋晓伟', '私募证券投资基金管理人', '深圳市', 'P1061839', '2014-01-07', '2017-03-15']
['12', '郭学文', '私募证券投资基金管理人', '深圳市', 'P1061840', '2013-11-26', '2017-03-15']
['13', '周吉峰', '私募股权、创业投资基金管理人', '深圳市', 'P1061841', '2015-11-06', '2017-03-15']
['14', '余开宇', '私募证券投资基金管理人', '北京市', 'P1061842', '2016-09-12', '2017-03-15']
['15', '马银禄', '私募证券投资基金管理人', '广东省', 'P1061843', '2016-12-07', '2017-03-15']
['16', '张俊伟', '私募股权、创业投资基金管理人', '深圳市', 'P1061844', '2015-04-13', '2017-03-15']
['17', '卢敏', '私募证券投资基金管理人', '广东省', 'P1061845', '2016-12-30', '2017-03-15']
['18', '曾婷', '私募证券投资基金管理人', '湖北省', 'P1061846', '2016-11-29', '2017-03-15']
['19', '吕海彬', '私募股权、创业投资基金管理人', '内蒙古自治区', 'P1061847', '2016-11-16', '2017-03-15']
['20', '陶冉', '私募股权、创业投资基金管理人', '江苏省', 'P1061848', '2017-01-17', '2017-03-15']
['1', '韩科翔', '私募股权、创业投资基金管理人', '深圳市', 'P1061849', '2016-04-25', '2017-03-15']
['2', '陈亮', '私募股权、创业投资基金管理人', '深圳市', 'P1061850', '2016-03-22', '2017-03-15']
['3', '李梓阳', '私募股权、创业投资基金管理人', '北京市', 'P1061852', '2012-04-11', '2017-03-15']
['4', '满都拉', '私募股权、创业投资基金管理人', '新疆维吾尔自治区', 'P1061853', '2016-09-26', '2017-03-15']
['5', '郭云钊', '私募股权、创业投资基金管理人', '天津市', 'P1061854', '2016-07-27', '2017-03-15']
['6', '朱玮', '私募股权、创业投资基金管理人', '浙江省', 'P1061855', '2016-12-01', '2017-03-15']
['7', '丁路', '私募股权、创业投资基金管理人', '宁波市', 'P1061856', '2016-12-09', '2017-03-15']
['8', '张晔', '私募股权、创业投资基金管理人', '上海市', 'P1061857', '2016-01-08', '2017-03-15']
['9', '钟廉', '私募股权、创业投资基金管理人', '深圳市', 'P1061858', '2015-11-18', '2017-03-15']
['10', '钱进', '私募股权、创业投资基金管理人', '安徽省', 'P1061859', '2015-12-10', '2017-03-15']
['11', '廖亚敏', '私募股权、创业投资基金管理人', '浙江省', 'P1061860', '2016-11-22', '2017-03-15']
['12', '赵星', '私募股权、创业投资基金管理人', '重庆市', 'P1061861', '2016-12-22', '2017-03-15']
['13', '夏建波', '私募股权、创业投资基金管理人', '宁波市', 'P1061862', '2016-12-02', '2017-03-15']
['14', '刘翌', '私募股权、创业投资基金管理人', '浙江省', 'P1061863', '2016-08-31', '2017-03-15']
['15', '李佳', '私募股权、创业投资基金管理人', '浙江省', 'P1061864', '2016-09-28', '2017-03-15']
['16', '徐剑', '私募股权、创业投资基金管理人', '山东省', 'P1061865', '2016-03-17', '2017-03-15']
['17', '黄敬阳', '私募股权、创业投资基金管理人', '四川省', 'P1061867', '2016-01-22', '2017-03-15']
['18', '孙婷婷', '私募股权、创业投资基金管理人', '浙江省', 'P1061868', '2016-08-16', '2017-03-15']
['19', '元微', '私募股权、创业投资基金管理人', '宁波市', 'P1061869', '2016-12-26', '2017-03-15']
['20', '尹杰', '私募股权、创业投资基金管理人', '四川省', 'P1061871', '2016-12-15', '2017-03-15']
['1', '俞岱曦', '私募股权、创业投资基金管理人', '深圳市', 'P1061872', '2014-11-26', '2017-03-15']
['2', '王韬', '私募股权、创业投资基金管理人', '浙江省', 'P1061873', '2016-11-10', '2017-03-15']
['3', '姚介元', '私募股权、创业投资基金管理人', '江苏省', 'P1061874', '2014-03-19', '2017-03-15']
['4', '张兵', '私募股权、创业投资基金管理人', '上海市', 'P1061875', '2015-07-06', '2017-03-15']
['5', '彭和平', '私募股权、创业投资基金管理人', '深圳市', 'P1061876', '2015-10-20', '2017-03-15']
['6', '黎溢铭', '私募股权、创业投资基金管理人', '深圳市', 'P1061877', '2015-08-28', '2017-03-15']
['7', '杨春光', '私募股权、创业投资基金管理人', '重庆市', 'P1061878', '2014-09-16', '2017-03-15']
['8', '蔡顺意', '私募股权、创业投资基金管理人', '厦门市', 'P1061879', '2015-11-13', '2017-03-15']
['9', '应文禄', '私募股权、创业投资基金管理人', '江苏省', 'P1061880', '2016-04-05', '2017-03-15']
['10', 'PING HUA', '私募股权、创业投资基金管理人', '深圳市', 'P1061881', '2013-01-04', '2017-03-15']
['11', '江咏', '私募股权、创业投资基金管理人', '上海市', 'P1061882', '2015-05-20', '2017-03-15']
['12', '李楠', '私募股权、创业投资基金管理人', '福建省', 'P1061883', '2016-12-07', '2017-03-15']
['13', '戴传中', '私募股权、创业投资基金管理人', '深圳市', 'P1061884', '2015-04-21', '2017-03-15']
['14', '裴少华', '私募股权、创业投资基金管理人', '北京市', 'P1061885', '2015-09-16', '2017-03-15']
['15', '祖越', '私募股权、创业投资基金管理人', '上海市', 'P1061886', '2014-09-24', '2017-03-15']
['16', '张敏', '私募证券投资基金管理人', '上海市', 'P1061887', '2016-02-24', '2017-03-22']
['17', '徐奇', '私募证券投资基金管理人', '深圳市', 'P1061888', '2016-03-15', '2017-03-22']
['18', '李云飞', '私募证券投资基金管理人', '北京市', 'P1061889', '2016-02-25', '2017-03-22']
['19', '贾明杰', '私募证券投资基金管理人', '深圳市', 'P1061890', '2015-12-28', '2017-03-22']
['20', '石子砚', '私募证券投资基金管理人', '北京市', 'P1061891', '2016-04-27', '2017-03-22']
['1', '李瑛', '私募证券投资基金管理人', '宁波市', 'P1061892', '2016-10-12', '2017-03-22']
['2', '郑兰', '私募证券投资基金管理人', '深圳市', 'P1061893', '2016-01-22', '2017-03-22']
['3', '李茜茜', '私募证券投资基金管理人', '深圳市', 'P1061894', '2015-12-17', '2017-03-22']
['4', '李正春', '私募证券投资基金管理人', '广东省', 'P1061895', '2016-03-15', '2017-03-22']
['5', '黄贤明', '私募证券投资基金管理人', '北京市', 'P1061896', '2015-07-10', '2017-03-22']
['6', '赵旭城', '私募证券投资基金管理人', '深圳市', 'P1061897', '2016-04-19', '2017-03-22']
['7', '曹新宇', '私募证券投资基金管理人', '江西省', 'P1061898', '2016-12-26', '2017-03-22']
['8', '雷庄', '私募证券投资基金管理人', '浙江省', 'P1061899', '2016-11-11', '2017-03-22']
['9', '徐涛', '私募证券投资基金管理人', '浙江省', 'P1061900', '2016-11-24', '2017-03-22']
['10', '鲁俊雄', '私募证券投资基金管理人', '江苏省', 'P1061901', '2016-04-27', '2017-03-22']
['11', '翟风彬', '私募证券投资基金管理人', '山东省', 'P1061902', '2016-10-21', '2017-03-22']
['12', '崔荣军', '私募证券投资基金管理人', '浙江省', 'P1061904', '2016-09-27', '2017-03-22']
['13', '檀光波', '私募证券投资基金管理人', '深圳市', 'P1061905', '2016-01-26', '2017-03-22']
['14', '杨红兵', '私募证券投资基金管理人', '北京市', 'P1061906', '2012-11-19', '2017-03-22']
['15', '瞿玲娟', '私募证券投资基金管理人', '江西省', 'P1061907', '2016-12-28', '2017-03-22']
['16', '温震宇', '私募证券投资基金管理人', '江西省', 'P1061908', '2017-01-04', '2017-03-22']
['17', '崔永胜', '私募证券投资基金管理人', '北京市', 'P1061909', '2013-04-26', '2017-03-22']
['18', '樊建兵', '私募证券投资基金管理人', '北京市', 'P1061910', '2015-08-07', '2017-03-22']
['19', '李健', '私募证券投资基金管理人', '厦门市', 'P1061911', '2016-08-24', '2017-03-22']
['20', '沈洁旻', '私募证券投资基金管理人', '上海市', 'P1061912', '2016-01-25', '2017-03-22']
['1', '王旭楠', '私募证券投资基金管理人', '深圳市', 'P1061913', '2014-12-05', '2017-03-22']
['2', '潘晓峰', '私募股权、创业投资基金管理人', '江西省', 'P1061914', '2014-06-03', '2017-03-22']
['3', '张家驰', '私募股权、创业投资基金管理人', '深圳市', 'P1061915', '2015-10-20', '2017-03-22']
['4', '王志祥', '私募股权、创业投资基金管理人', '江西省', 'P1061916', '2013-09-17', '2017-03-22']
['5', '白淙文', '私募股权、创业投资基金管理人', '上海市', 'P1061917', '2015-09-23', '2017-03-22']
['6', '邢江龙', '私募股权、创业投资基金管理人', '山东省', 'P1061918', '2016-07-29', '2017-03-22']
['7', '胡晓纯', '私募股权、创业投资基金管理人', '上海市', 'P1061919', '2017-01-22', '2017-03-22']
['8', '王翰琦', '私募股权、创业投资基金管理人', '北京市', 'P1061920', '2015-05-26', '2017-03-22']
['9', '吴燕虹', '私募股权、创业投资基金管理人', '福建省', 'P1061921', '2016-10-27', '2017-03-22']
['10', '李洁', '私募股权、创业投资基金管理人', '深圳市', 'P1061922', '2016-04-27', '2017-03-22']
['11', '史敏捷', '私募股权、创业投资基金管理人', '浙江省', 'P1061923', '2014-12-09', '2017-03-22']
['12', '张雄', '私募股权、创业投资基金管理人', '深圳市', 'P1061924', '2015-04-15', '2017-03-22']
['13', '李玉连', '私募股权、创业投资基金管理人', '江苏省', 'P1061925', '2011-10-19', '2017-03-22']
['14', '孙东升', '私募股权、创业投资基金管理人', '广东省', 'P1061927', '2016-01-08', '2017-03-22']
['15', '徐苑嫦', '私募股权、创业投资基金管理人', '深圳市', 'P1061928', '2015-12-08', '2017-03-22']
